,0
0,3.31284258033239
1,4.04576264277229
2,3.2177321356993325
3,3.181965766055052
4,3.2368836022178513
5,2.837051770885761
6,2.032187212534099
7,2.565208297589738
8,2.407157088519705
9,2.313610131144854
10,2.4366183286894074
11,1.8014747028154616
12,1.8994302768032103
13,1.9394548330592318
14,1.6306050342708396
15,1.7750993281167684
16,2.435271635600044
17,3.0932126987818194
18,2.39659395006575
19,2.041816455662069
20,2.0989354006079957
21,1.7287753871489322
22,1.6904756467576227
23,2.3433840556946137
24,1.772680399182331
25,1.9003006845425787
26,1.5158777723019483
27,1.8812886000743525
28,1.538510860861372
29,1.5147695701076493
30,1.6307450045934289
31,2.0973228339535996
32,1.4730077184166976
33,1.5696554515055734
34,1.4717191098851607
35,1.4647508060122139
36,1.6085449262941651
37,1.49923594332801
38,1.5189979775172926
39,1.5366264776548153
40,1.4553323743094584
41,1.7833733512636805
42,1.724034617671352
43,1.7785075092339433
44,2.0036830155322463
45,2.0105732236355447
46,1.933482478279707
47,1.6662390635029318
48,2.029433472772954
49,1.8182530153508765
50,1.910369830749227
51,1.866928919276388
52,1.7660154429779311
53,1.816803995133439
54,1.8657707265174697
55,2.0108128752435093
56,1.829425765583876
57,1.7632913042235465
58,2.1412308550214405
59,1.8932354730646743
60,1.7667535279946378
61,1.7995547805562833
62,1.8642633495382004
63,1.7671317890682818
64,1.893362994156682
65,1.7492535791433088
66,1.5303256432509453
67,1.7351955763440952
68,1.8891083809712814
69,1.8184556421147846
70,1.7678351548388047
71,1.7562636986122993
72,1.7629124465611046
73,1.830042692731796
74,1.7624154698584924
75,2.040632143018028
76,2.100961010600484
77,2.141212335883006
78,1.4888531154917342
79,2.0507548757789316
80,2.6928484794329215
81,2.0712187083203144
82,1.9407427788499767
83,2.0721958649505527
84,1.8352985744338
85,1.7396800544344213
86,1.7480125475194974
87,1.7821586389557051
88,2.2944732599336124
89,2.088130230179914
90,1.9197736144872923
91,1.885658401720253
92,1.8102942529844697
93,1.7646011393414902
94,1.7007937211494006
95,1.6943025690144609
96,1.9221021086098737
97,2.4765847201011173
98,1.818050749725396
99,1.7672741947296977
100,1.8159143081982165
101,1.8608942930480197
102,1.8671423331242298
103,1.8830881589229609
104,1.8516139515925563
105,1.8357055268498925
106,1.8083179429447025
107,1.8225041535042887
108,1.8080117717216986
109,1.7258656104407049
110,1.6274108135227596
111,1.7686764955931427
112,2.4486484062832137
113,1.7921430574012813
114,2.9640914730835615
115,1.8418407223087208
116,1.8343192932493046
117,2.5929377525441026
118,2.3210532813056766
119,2.1491795860769365
120,2.813142289795117
121,2.417564738741058
122,2.2216177228021525
123,2.0347129104809962
124,2.404908207862407
125,2.5367901804386754
126,2.8567083197539347
127,2.5772773278707497
128,2.1728604568069603
129,2.7848984251805664
130,2.8256733520783843
131,2.274798442325057
132,2.7625063000673897
133,2.8496787134263144
134,2.7207316584969057
135,2.3207864228813975
136,3.223850209067276
137,2.3021445447316466
138,2.33151536410786
139,2.285577748330228
140,2.1990313590730928
141,2.260083780506367
142,2.3294906403776547
143,2.702970168256954
144,2.8179240758582154
145,2.6078933760619467
146,2.5853299930849847
147,2.21017616477047
148,2.7762082617007398
149,2.3509479546677863
150,3.0278843118641134
151,2.8587324699412147
152,2.366419608603314
153,3.188522765599238
154,2.7566589225892777
155,2.733383479083006
156,2.2897856835134505
157,2.3460376867369455
158,2.7002125106041532
159,2.8281319489540575
160,2.286081461559256
161,2.2736099354772605
162,2.6742286868938976
163,2.3096265045210576
164,3.1539499053063835
165,3.0655380493250366
166,3.1449068866080943
167,3.0543417881182737
168,3.161655930060707
169,3.163852405547166
170,3.053104660969133
171,3.156518929587163
172,3.1053526349649854
173,3.055946435324941
174,2.720639668110536
175,3.092956030739714
176,3.0751782865668797
177,3.021991078936148
178,3.074188383402701
179,3.115884397470049
180,3.032633900827866
181,3.0018635023257065
182,2.8384450207675
183,3.0959701884649924
184,2.9034695794193244
185,2.8313903511174736
186,3.017345792647683
187,3.051288573259944
188,2.5651391894167013
189,2.5747678345841187
190,3.1110241224400266
191,2.5586786669624715
192,2.6716052866907845
193,2.6413865762491486
194,2.6456649316785548
195,2.7193905470236377
196,2.8320243074926914
197,2.6234996227408587
198,3.1287609366559916
199,3.100417800108188
200,3.152585470753859
201,3.107427838611388
