,0
0,6.146259945807511
1,5.306865845466088
2,6.17100388773026
3,6.308457055031672
4,5.998576760628957
5,6.4107970304483874
6,6.809992139426994
7,5.875681577889603
8,6.212135399047966
9,6.205718934683757
10,5.960408923305824
11,7.11605719759423
12,6.493974499195124
13,6.715525601517969
14,7.3215849950992915
15,6.818946768764782
16,6.474278442174727
17,5.5442133354437075
18,6.42735524589936
19,6.723249140899968
20,6.648751927785851
21,7.0485522834032235
22,7.004138282230585
23,6.192021005907133
24,6.8827280237886175
25,7.009710367990731
26,7.355496415290897
27,7.043970725216386
28,7.163688219189595
29,7.299971307862112
30,7.149411325431512
31,7.015307185277038
32,7.509950062306951
33,7.3766937016014875
34,7.464608179515908
35,7.442442526901139
36,7.4304975034840695
37,7.431719215144755
38,7.470556692985454
39,7.502701837267455
40,7.503771818239896
41,7.478645780450979
42,7.4066101220262865
43,7.40635610587859
44,7.237130667483575
45,7.190620119814223
46,7.276415980142584
47,7.502122508682053
48,7.451100430859325
49,7.231546722364589
50,7.386348760262736
51,7.433776899534877
52,7.491115821069595
53,7.690246335093219
54,7.522496181164399
55,7.179250104421506
56,7.411719285707077
57,7.431732036994118
58,7.002366340475172
59,7.367041872769361
60,7.076871401050818
61,7.253646813051812
62,7.378043365762023
63,7.504695524936491
64,7.206486270524124
65,7.306718724063664
66,7.536242382597015
67,7.681386840646201
68,7.335956536903398
69,7.177613140548793
70,7.228670314481633
71,7.220685464780368
72,7.18299294384021
73,7.517656793974224
74,7.314646869978507
75,6.949741908219975
76,6.82402115583791
77,6.589157693371778
78,7.600154022124512
79,6.787997354544032
80,6.0990404585380045
81,7.065212422991486
82,7.189477809279772
83,7.050927572685538
84,7.096132017135698
85,7.407062816868585
86,7.349750332656347
87,7.393190971772231
88,6.730585644069285
89,6.867984099959772
90,7.285638053679351
91,7.1131609434699214
92,7.392516608607659
93,7.328244681083859
94,7.467697458885903
95,7.523090703322163
96,7.201341749328593
97,6.5225315740900385
98,7.209505532005265
99,7.343873847866687
100,7.343850302043204
101,7.106654540336377
102,7.072103446654008
103,7.07432869149547
104,7.245349332194953
105,7.281646779169664
106,7.357550294121296
107,7.323304683671553
108,7.313588166952
109,7.455354369849051
110,7.50614457381193
111,7.37502487176684
112,6.506297497673209
113,7.374755612412585
114,5.704827066359567
115,7.29625280237771
116,7.298990315126998
117,6.248593243862443
118,6.679902889110492
119,6.614110533427697
120,6.0658176364639775
121,6.3317999055241145
122,7.1493452722569835
123,6.8847394419460635
124,6.4848574768446365
125,6.418928037577782
126,5.755467415542338
127,6.302525103067127
128,6.8099779987806155
129,5.897799428323696
130,5.779246372610876
131,6.5177926455304895
132,6.086883357289276
133,5.542198957471166
134,6.033237080327574
135,6.608742534702515
136,5.395024381166023
137,6.7243360201306555
138,6.462922591176698
139,6.700008632812912
140,7.011163837451594
141,6.727097313636483
142,6.440292358064401
143,5.934990169034405
144,5.82319643046487
145,6.194353349303672
146,6.251006079039888
147,6.810919801460608
148,5.665774937965013
149,6.615628999320279
150,5.580144928627531
151,5.591128367128288
152,6.621272470819047
153,5.073005722722076
154,6.000533672656674
155,5.911101642970971
156,6.809212397301531
157,6.592411868162557
158,6.081863166165734
159,6.297582138186561
160,6.734686339275511
161,6.771915447275314
162,6.285739897765566
163,6.644541683596392
164,5.2970922749633935
165,5.530421819085648
166,5.300982524861924
167,5.572943125102443
168,5.275939583768265
169,5.245010622065516
170,5.485762599937447
171,5.272497621298104
172,5.376486832250034
173,5.66814965866047
174,6.0161752864316895
175,5.407039129982998
176,5.461499715776444
177,5.606283376263862
178,5.393589045421942
179,5.396716279301472
180,5.439432228427343
181,5.591933336177377
182,5.884346851707489
183,5.47107520616421
184,5.605341034571948
185,5.788125567034374
186,5.452597394766556
187,5.387343470297351
188,6.600226976708502
189,6.266045404487537
190,5.376860783044231
191,6.208830282822406
192,6.299486456854348
193,6.3429479069308545
194,6.437098085809321
195,5.998587365828904
196,5.95780171471994
197,6.213459405073635
198,5.4397459646692745
199,5.438354289734653
200,5.558906654360017
201,5.370279898665466
202,5.666622060711273
203,5.844991289939047
204,5.196388719704444
205,6.045457100176126
206,5.669283615089064
207,5.923124703949588
208,5.433409466064068
209,5.896326703662554
210,5.28250973381429
211,5.1554624000573614
212,5.854224147330347
213,5.393744568997848
214,5.82312465745127
215,5.64295039510689
216,6.218575529077757
217,5.739762651049542
218,5.794283862030305
219,6.351076509535877
220,5.835317356190862
221,6.214739770734711
222,6.1745220943253845
223,6.2744410962429225
224,6.115703862962263
225,6.267086792882857
226,6.123751673839289
227,6.209564772479711
228,6.157753485931833
229,6.121195768093655
230,5.3117176989767
231,5.368147686719315
232,5.221906918281096
233,5.062505125558536
234,5.200817443531427
235,5.329381885082801
236,5.375305372480124
237,5.366022991833585
238,5.545435905335802
239,5.568649393013505
240,5.664151971432053
241,5.867625694514013
242,5.94068177736424
243,6.124225113575308
244,6.6404210023761685
245,5.9240973997749755
246,6.205687601422657
247,6.246526127507398
248,5.939194535229282
249,5.452503191417298
250,6.306751302702535
251,5.910858984091291
252,5.5654116615042195
253,5.5572414298417705
254,5.4665050167267975
255,5.5399522747638255
256,5.525621216247295
257,5.530873626801732
258,5.345259232377176
259,5.708558996500022
260,5.337462118295035
261,5.675621304507471
262,5.519600098639044
263,5.640663508371929
264,5.6016215509339204
265,5.498441634469604
266,5.457491736853916
267,5.39775252119659
268,5.398012364629695
269,5.657134026735788
270,5.407087389286339
