,0
0,541.1198454296659
1,12699.369194243682
2,10654.196623873122
3,29201.55309713403
4,488.71516013606646
5,24753.267955208117
6,21605.550581138934
7,1502.0440936646633
8,33641.91379830275
9,13552.359156633991
10,1267.4091879342557
11,883.9833248006868
12,1471.725590572182
13,2218.4478370692773
14,1531.800160951067
15,2981.2021042890797
16,217.8200749522442
17,4883.9863797020425
18,36235.15731461204
19,7418.664695622131
20,48813.434563873445
21,2254.547081006775
22,6417.904187920581
23,65113.369553744305
24,39382.94805040625
25,41418.19038277616
26,21275.678035799174
27,18642.9342513305
28,16021.484406393272
29,19058.996953402446
30,54057.11519013547
31,57966.94261007851
32,39362.86657382011
33,62432.9934809308
34,54802.176052233815
35,54664.948573048605
36,55240.85849326432
37,73311.53382502506
38,58059.32050948796
39,56980.38128234214
40,111681.31967474284
41,117317.39427077169
42,129098.20818022793
43,128653.93673146387
44,137986.14055047088
45,134288.38624453841
46,128066.05594430001
47,100697.5108161832
48,101867.25029175045
49,142235.53156693658
50,147869.82377047229
51,131508.19881599897
52,134930.89761485212
53,68774.906362102
54,145292.22115322223
55,154367.89535980235
56,71621.16048648069
57,144378.96011703933
58,77893.08799212526
59,154142.50880701648
60,165435.22115773623
61,159216.06425432913
62,57480.542291557766
63,122737.07894563836
64,127133.83469026661
65,64694.37746226995
66,117825.123651493
67,59326.28928211656
68,121205.92785423095
69,112780.53441207667
70,53208.46919061371
71,117083.31504801275
72,136358.6606014654
73,128438.75631877723
74,138536.50187631705
75,150206.20144563576
76,155017.47226845863
77,139748.76556153412
78,239161.9940911308
79,57427.484240837715
80,126735.10198399091
81,118331.94589271783
82,65302.48124415443
83,139049.22860523363
84,67517.93864923138
85,64407.3799154115
86,221254.27289271847
87,26140.886589890877
88,19411.89830569885
89,16994.26646192427
90,65524.37137705297
91,75596.02418813396
92,77955.53994525432
93,87953.31721939756
94,81691.40419770536
95,82448.36957315698
96,83348.67942956946
97,20437.241442405742
98,69345.148165605
99,29483.6284312843
100,82773.35387286312
101,83701.25054437981
102,87239.37707487076
103,26396.12649359823
104,86208.41925799301
105,87954.5627215624
106,370592.6743559673
107,356510.556944002
108,85095.10533965087
109,82848.28600392421
110,18777.66486313126
111,75563.1600250839
112,335224.47188001784
113,317895.99882658484
114,366732.4780191646
115,362036.06786331255
116,364903.4296469017
117,353789.87816490314
118,362786.11967756494
119,353350.3998231954
120,334792.2065050381
121,81149.35793054133
122,330739.19204268535
123,333640.6062727765
124,149150.0272441372
125,395284.428370118
126,350527.3069127633
127,86000.73333872628
128,363570.8830329773
129,143688.1981553906
130,137299.65943055425
131,382889.21362021647
132,383059.86788894085
133,365736.23034127586
134,402302.49959089817
135,389689.8095197307
136,138234.76330923717
137,360452.83768764965
138,82033.42934123377
139,63587.04600108571
140,346789.53584463627
141,337231.2512263031
142,345221.0205522192
143,341607.81603798224
144,349991.80878173053
145,342760.57689099066
146,353201.6081822341
147,355519.12206429493
148,359482.4622973327
149,365020.1292085977
150,368665.4578960309
151,365950.29905267863
152,365020.8962815695
153,356082.1192508167
154,362897.39175827225
155,363266.35870556085
156,371984.2687529318
157,374233.0004589422
158,366526.4596051773
159,356353.92114276916
160,361878.7280934349
161,353038.47602200595
162,355282.71760269575
163,357821.98036024964
164,340189.0186268881
165,348669.8483374586
166,348509.50660981645
167,347361.5976494325
168,342222.86703452695
169,320322.900320366
170,381259.1567895964
171,319806.52307449485
172,308594.21171916486
173,343756.26133921253
174,377553.342232175
175,273718.69849178015
176,289507.0120628587
177,290558.29093577096
178,291634.859000213
179,276837.61621219985
180,287637.5187086119
181,332579.43695960846
182,282817.11377422354
183,267538.7541394818
184,342812.3438558084
185,242609.07822494145
186,307283.12259018794
187,338241.7621346162
188,340563.73748909467
189,343263.1936221633
190,331496.3264585477
191,341312.41886680893
192,338904.05527307955
193,338906.62520508416
194,309054.2598829123
195,343095.1777553792
196,294889.7086980639
197,343256.6442341503
198,324816.97623421386
199,340150.7453149822
200,342318.55920006125
201,342579.6177658285
202,322989.798009032
203,345382.51072586176
204,343967.02894746826
205,328416.9512987637
206,340213.6238741603
207,337118.1576874242
208,332123.1256808126
209,282199.5791699311
210,321673.64401245606
211,337155.9487740866
212,337722.5196038168
213,299667.34068066895
214,338532.2673886441
215,333572.2434310487
216,330686.33975653036
217,285455.50539385463
218,337073.0580108323
219,318145.3868274458
220,286012.504475398
221,333196.5220434561
222,318276.7892277126
223,320839.1799495219
224,321392.8564446934
225,314898.2869522812
226,314897.8086649589
227,314908.8167692303
228,310667.14370823506
229,311942.8569090696
230,311065.6950829601
231,319796.96037988603
232,337660.00382389233
233,335050.92729401274
234,343304.4977351526
235,343804.44699304836
236,342510.24330615904
237,338921.36950696644
238,342209.40899452183
239,340139.6301475323
240,340827.60304859665
241,342768.1461512321
242,340547.0051299705
243,340408.9272969586
244,334655.64469230344
245,339841.84202831396
246,341398.66202494974
247,360725.4181377216
248,369620.5966431361
249,373624.4009323314
250,374227.9644437592
251,336660.4582563225
252,334911.1969702416
253,343408.9315010806
254,341341.537171813
255,334491.6521730002
256,340067.7553095702
257,341912.558248506
258,341585.86874715873
259,339309.50995114056
260,338634.11587887147
261,267842.1749388152
262,338441.5348863611
263,336118.68095251836
264,335816.99758672016
265,341902.453516767
266,338074.1421257284
267,337205.51329002914
268,336576.97669589263
269,338556.15937887
270,338507.13216852484
