,0,1,2,3,4,5,6,7,8,9
0,0.5164841412560187,0.4401494189672568,0.6294926016722616,0.8566610599185924,0.4826521861387476,0.307198439436017,0.7976273276411474,0.6320964309464298,0.4149575553852314,0.167873327148345
