,0
0,7.610042405611425
1,7.549095308794916
2,7.536599589150869
3,7.551886533786918
4,7.419038825613304
5,8.287752113977229
6,8.367018741043921
7,8.244736730856316
8,7.689902682129755
9,7.023069430206831
10,7.334013572254883
11,7.5134250958280475
12,7.546513771485959
13,7.5486666158871465
14,7.494053332144047
15,7.658508479542116
16,7.749586266499886
17,7.424797297247892
18,7.174773423951207
19,7.100105779637176
20,7.565391963397133
21,7.194101648511985
22,7.676073196423138
23,7.473336619534029
24,7.431476301452264
25,7.137532458679627
26,7.460176624475556
27,7.05379230328641
28,7.04638951068584
29,7.512080629939801
30,7.160283542220459
31,7.2206607139687815
32,7.078396044409656
33,7.077512843845411
34,7.014139037080783
35,7.199605581300553
36,7.186439921112761
37,6.971254160733202
38,6.886571815947253
39,6.967704900406336
40,7.139989555653608
41,7.131775338166554
42,7.0652435261454
43,7.120436832321355
44,7.018607359664905
45,6.935969247320151
46,6.814832811469925
47,6.864352933458056
48,7.020813271338572
49,6.921460892470848
50,6.672857136900785
51,6.705508962159475
52,6.783583450685396
53,6.537744735918963
54,6.603099931404793
55,6.840483952548945
56,6.6686172496496665
57,6.695207124481192
58,6.839076567468647
59,6.770255473317743
60,6.7468058659229415
61,6.70202591591531
62,6.565876787784409
63,6.343635327951706
64,6.713759762311058
65,6.695409093264132
66,6.750526186222284
67,6.727380135443427
68,6.497465662931656
69,6.623585157637406
70,6.75073907088173
71,6.428838165641421
72,6.638169996340028
73,6.884532446035838
74,6.642053185948572
75,6.657894823160555
76,6.1954370362882845
77,6.5768987812943385
78,6.3976657508256425
79,6.215385575545515
80,6.40385559790274
81,6.664743870853455
82,6.397452069072875
83,6.571998911054823
84,6.102959866602398
85,6.136461296233287
86,6.236149741572172
87,6.199525076628576
88,6.528429209620608
89,6.347333910152605
90,6.354173357775177
91,6.645396641524819
92,6.4125199996976985
93,6.031424037041751
94,6.212222369062825
95,6.240997292154754
96,6.240248649033517
97,6.120440298648991
98,6.070905258761133
99,6.030944859480031
100,6.150347053485043
101,6.134269157433972
102,6.295233263624568
103,6.1146377492561905
104,6.184443852720563
105,6.246067103789709
106,6.146526919753256
107,6.2849008358791
108,6.155360221181513
109,6.15604159558559
110,6.283824499057023
111,6.350731867478542
112,6.223608908477685
113,6.4422521740641425
114,6.510855274506948
115,6.410193144960495
116,6.126422621525407
117,6.378225798084399
118,6.140107141864798
119,6.15577522147889
120,6.104142041137103
121,6.1661103058541435
122,6.156803737143451
123,6.376600088493866
124,6.140108490056212
125,6.34285870726688
126,6.067152849975379
127,6.183549492310347
128,6.400963942269383
129,6.064696412387094
130,6.070557946383218
131,6.06780737332617
132,6.250527118090205
133,6.24078981692449
134,6.241866086144216
135,6.190080669737499
136,6.075582958248353
137,6.213187266310293
138,6.080419352787811
139,6.157044072558704
140,6.186003884034187
141,6.247257443945345
142,6.069824770699518
143,6.2280667450979585
144,6.199537661665343
145,6.2438184809835775
146,6.239718711421245
147,6.224464250443223
148,6.2313112010122
149,6.233017971364877
150,6.172869320286092
151,6.232666182978876
152,6.190781308093354
153,6.018579805242924
154,6.188123774085232
155,6.231055157343509
156,6.206298964679275
157,6.19326018759533
158,6.208130884637812
159,6.189154433211161
160,6.165867983356315
161,6.239262747083348
162,6.2227761929435115
163,6.227875282911878
164,6.185537659817598
165,6.210461272207693
166,6.192032820928838
167,6.187048585989856
168,6.179073393270451
169,6.182651854520696
170,6.201598954321071
171,6.209061279363607
172,6.229248939064314
173,6.211935978877577
174,6.210035490564247
175,6.225496274997777
176,6.163376909472791
177,6.1635023881499835
178,6.2405428354076316
179,6.250925016434799
180,6.143075784237905
181,6.210128279104182
182,6.2374123600580935
183,6.24335173741022
184,6.269023374504055
185,6.253318725011217
186,6.220206900798947
187,6.234067089227491
188,6.211140235486407
189,6.117742881307918
190,6.233979350934163
191,6.1654801821279905
192,6.152806777654055
193,6.216596481495215
194,6.216567452529618
195,6.225208699058533
196,6.225709158773206
197,6.20977087934983
198,6.203421319852093
199,6.227021437255616
200,6.226004983375785
201,6.2308463714797595
202,6.231513939723952
203,6.221118240887633
204,6.242239582685463
205,6.211951464140886
206,6.197792676583706
207,6.202975991438204
208,6.210027948156371
209,6.218866018953965
210,6.210635883092488
211,6.216618904806349
212,6.222083668035933
213,6.219366655714288
214,6.166961682234105
215,6.211895308778074
216,6.2400415214347476
217,6.204620117070613
218,6.228729240915312
219,6.224423051589042
220,6.213321214247606
221,6.201884401871302
222,6.218046164899175
223,6.225435369177742
224,6.203191898319407
225,6.172093668195682
226,6.189189948381372
227,6.219226813929861
228,6.205530340200248
229,6.212023377043863
230,6.222751632054318
231,6.196988736671127
232,6.210983657343103
233,6.20564411393257
234,6.213279710495666
235,6.2132886137133285
236,6.199419567559829
237,6.220247317143472
238,6.217200376870464
239,6.2072263219210795
240,6.213453755510872
241,6.205820856660965
242,6.226753632781607
243,6.1979590410138306
244,6.201378443257386
245,6.2093829913183285
246,6.228934110469385
247,6.2448460880230625
248,6.231020461574135
249,6.215056712551165
250,6.230919533664059
251,6.230865048729546
252,6.204895812956936
253,6.239005543220853
254,6.223567281195524
255,6.228904518272343
256,6.21796456932975
257,6.21361465729618
258,6.213246452279466
259,6.196675686932475
260,6.235411923015988
261,6.217412326890779
262,6.2407687276882955
263,6.21017106222016
264,6.213393171799996
265,6.205225023112994
266,6.231258873300964
267,6.233530883309208
268,6.234771978526833
269,6.2279024149515925
270,6.2223630638732965
