,0
0,6.146259945807511
1,5.592312243256867
2,6.0196637777985735
3,5.145647391114245
4,4.855091520186599
5,5.075107883271615
6,4.333087931817968
7,4.714258005804378
8,5.6212770948410835
9,6.19839021782607
10,5.408077940924628
11,4.784570926905694
12,5.114359167076859
13,6.090395683415073
14,5.77518739218435
15,5.723031270145569
16,5.937442276091961
17,5.83829410601358
18,5.475522905899224
19,6.025955716137743
20,6.222666908331789
21,6.850652544134476
22,6.116249514524103
23,6.364791934617452
24,6.368263852712106
25,6.481312736407817
26,6.143857068093018
27,5.787958319661145
28,6.018715686769781
29,5.602745990538436
30,5.288829989278668
31,5.5523326156565105
32,5.603619798076052
33,6.165453367352034
34,6.3738445426014945
35,6.4117658167085025
36,6.60505878196413
37,6.637121533627942
38,7.392186148907319
39,6.841214274530001
40,7.637093149873463
41,6.613765339459606
42,7.51622492190816
43,6.9654377526762445
44,7.152576621541153
45,6.46825001304409
46,5.929628479373234
47,6.433289765798019
48,7.437503974640771
49,6.443782898643999
50,7.091644985635147
51,6.88745683464945
52,6.248318067514072
53,6.433973033300264
54,6.220260334997654
55,6.189077631624743
56,6.450792121330135
57,5.824228913217224
58,5.732714290754107
59,6.752081529002785
60,6.639911224076146
61,6.550985814550131
62,6.6771553675719115
63,6.8217327698280705
64,6.051198636081921
65,6.16720170404783
66,4.687343873249759
67,6.1364713899243615
68,6.334506973813562
69,6.207152310897394
70,6.170080880383756
71,6.570597046292731
72,5.835884649021413
73,6.082447540709234
74,5.291800596406667
75,5.858659114225221
76,6.311324881893752
77,5.37840002597016
78,5.5265632077805495
79,5.772446218439594
80,5.779541511194145
81,4.907215993460369
82,5.666128890300369
83,5.377169444679732
84,5.075023394698523
85,5.497034105299438
86,5.703033294583765
87,5.279287194339828
88,5.702459402884054
89,5.77266506974798
90,5.808907604476181
91,6.029337710015991
92,5.0456240272036155
93,5.400485373141754
94,5.627952370935892
95,5.604549411965381
96,5.255211324439351
97,5.625602177379109
98,5.40537172605233
99,5.509559838629178
100,5.300042858312592
101,5.628215319127358
102,5.282524718748075
103,5.27417915518793
104,5.94005150592136
105,5.38784247422274
106,5.5426761351342435
107,5.949624352901084
108,5.215509551992367
109,5.350976635375199
110,5.391096308636897
111,4.938871564055903
112,5.569219253628569
113,5.630945307291963
114,5.2023463266192795
115,5.236843170430847
116,5.511999417882917
117,5.178318015748953
118,4.982509513419796
119,5.175299878705358
120,5.131836594963039
121,5.493427173599205
122,5.843194111144522
123,5.370703706034032
124,5.542123676329565
125,5.515287278014812
126,5.632370885024988
127,4.993985178179813
128,5.245369050492176
129,5.870010964784619
130,5.500556761847449
131,5.315888057200073
132,5.04432509998842
133,4.761086434905389
134,5.05436879231163
135,4.967771777378234
136,4.948810754862894
137,4.88966961348512
138,4.883512248172089
139,4.868559304803371
140,5.108136917685012
141,4.951926811826702
142,4.767683465672507
143,4.848827806159111
144,4.834580263149576
145,4.7618004788357045
146,5.2475199491579065
147,5.32823839261823
148,5.567762034192501
149,4.996317902037026
150,4.8090487937569115
151,6.049048092909928
152,5.238039965726138
153,4.89298040540203
154,4.934616001670843
155,5.4289433859336444
156,4.969275030745775
157,4.822674450819436
158,5.152713904086925
159,5.682275551609017
160,5.244627157216588
161,4.990816249784636
162,5.04463337109792
163,4.7793702019997895
164,4.765565517209129
165,5.013058118936067
166,5.245204980178036
167,4.924508343325353
168,4.891483123926891
169,4.877304902419516
170,4.889256757367036
171,5.785364488383895
172,5.395816589424987
173,5.6479736074161195
174,5.032145448335006
175,4.835637780995565
176,4.884582420578029
177,4.881102885390769
178,5.120453318003694
179,4.892426676140783
180,5.057685087673633
181,5.392160504024867
182,4.947527646950995
183,4.953615927947128
184,4.778836840629369
185,5.075455906053648
186,5.088204169234251
187,5.004829495424641
188,4.859815116859448
189,4.924573721136262
190,4.964518060236893
191,4.928303260552266
192,4.923658816736912
193,4.885712758452081
194,4.799356249707095
195,4.976360049422452
196,4.864291251499237
197,4.867260826580395
198,5.277791355948731
199,4.905506021893352
200,4.903037094817934
201,4.726770978079349
202,4.895796449662543
203,5.098095594375154
204,4.950100660628159
205,4.959842062590406
206,4.955484772371827
207,4.95286198996433
208,4.928108614722081
209,4.975315948993609
210,4.929588037848497
211,5.005788727008767
212,4.803401980546768
213,4.803840835473601
214,4.9194686887502055
215,4.938629501076859
216,4.971744231452524
217,4.879482246223528
218,4.919704290175959
219,5.000931761039958
220,4.963323428507865
221,4.738968704533589
222,4.959580785509523
223,4.951848612598685
224,4.954990414620857
225,4.822219334972184
226,4.8457869297650795
227,4.89912076674873
228,4.959397936969479
229,4.869323838191473
230,4.907713739381396
231,4.928753632718731
232,4.929960887514309
233,4.999416284481297
234,4.745151692746779
235,4.6869954925478705
236,4.7405261040298186
237,4.779210948050585
238,4.942348401557952
239,4.685899727886785
240,4.666821700166263
241,4.688417669186329
242,4.8999575779516515
243,4.674232045747006
244,4.683970288104206
245,4.694296950795948
246,4.704667357497044
247,5.407598667728696
248,4.710153922214934
249,4.7113038143932915
250,4.941592196154156
251,4.876141986876966
252,4.689935257099014
253,4.67930856610122
254,4.742978657627919
255,4.719307484436618
256,5.050639700620813
257,4.9380318424700445
258,4.68236533661741
259,4.663719496525154
260,4.8644598972338
261,4.692082528783194
262,4.988238888083114
263,4.835332596526072
264,4.784614244448333
265,4.802085665806091
266,4.91282717802264
267,4.757324361302949
268,4.757019686276626
269,4.683210844642108
270,4.733395226193014
